date	content
2017/10/2	高雄企金中心：台○科技為全球軟性銅箔基板大廠，本行往來包含OBU及大陸廠，近一年遠匯承做量達人民幣6,000萬元，貢獻非利收新台幣30萬元。年初中心即掌握公司第四季大陸廠有現增計劃，經追蹤爭取後，該筆美金950萬元現增款已匯入本行，備供深圳台○驗資用；另偕同子行跨境服務，本週深圳台○再匯入人民幣700萬元新資金承做通知存款。中心將持續藉由多元業務讓顧客關係、集團金流及跨境服務大躍進，共創客我更深價值。
2017/10/2	南台中企金中小組：普○精密公司與本行往來逾10年，外幣金流、存款多與同業配合，財務操作保守，雖與本行授信配合，惟派生業務往來不多。逢2017年初公司財務由負責人姐姐接管，期間RMTeam持續與其建立關係，得知公司於同業有一筆閒置美金150萬元，加上年底有台幣資金需求卻惜售美金，隨即建議美金質借台幣，深獲財務李小姐認同，並成功爭取美金60萬元匯入本行；本週授信額度對保時，偕同理專拜訪董事長規劃閒置資金部位，成功爭取家族成員購買三筆美金儲蓄險保單，合計手收貢獻新臺幣約40萬元，並順利撥貸1,500萬元，為法金SME餘額及企業主理財再下一城。
2017/10/2	持續深耕應收帳款業務。凱○受惠於最終下游顧客蘋○訂單增加，近期營運持續增溫，和○為公司在本行承做應收帳款的買方，公司表示對和○出貨自第三季開始每月增加美金500萬元，原先在本行應收帳款額度已用罄而不敷使用。感謝總行協助，本次案件續約能順利增加AR額度，且掌握公司季底有透過AR來美化報表之需求，本週成功爭取動用應收帳款美金1,400萬元，單月手續費貢獻約新台幣43萬元。今年以來公司在本行承做SWAP筆數及金額皆較16年成長，後續希望透過持續互動，擴大進出口OA、應收帳款以及TMU等業務往來。
2017/10/2	成功籌組聯貸主辦。光○為全球最大雷射全像包裝材料廠，本行為公司資金主力調度行，該次成功爭取本戶新臺幣10億元聯貸主辦，過程中，因同業競爭及公司決定延遲，使得取得委任書到聯貸籌組時間壓縮，期間感謝總行的鼎力協助，讓本案得以在最短的時間內籌組、簽約，並於9/29完成動撥，順利完成公司託付任務，本案為本行第三次籌組，雖每次均面臨同業競爭，本行仍為顧客的首要選擇。
2017/10/2	善用SWAP產品，滿足顧客避險需求。崧○科技為SMT表面黏著製程廠，集團主要工廠在中國，帳上長期持有美金、人民幣部位，整體毛利貢獻良好。RMTeam長期關心顧客的經營動態，並協助觀察匯率市場變化，即時提供相關資訊，在小組的持續耕耘且適逢美金匯市轉折，公司提出避險操作需求並順利於本行承做SWAP交易美金120萬元，除協助顧客解決問題，也再創RMTeam非利收佳績。TMU產品為重要業務之一，非利收乃衝刺得分之項目，維持舊戶良好關係，時時刻刻做好準備，相信終究能為顧客及本行，創造出豐潤價值。
2017/10/2	善用現金管理工具，降低作業成本。佳○水產公司主要從事冷凍水產品批發銷售，集團年營收約新台幣30億元，多為國外進口，年匯款筆數逾千筆，金額達美金7,000萬元，為中心第一大外幣匯款顧客。因作業習慣，外幣交易使用CMS臨櫃作業，台幣交易也採臨櫃作業，造成分行、中心作業成本虛增，為本行e化重點客群。透過分行、中心RM及CM持續溝通，近期協助導入「全球智匯網進階版」並整合集團關係戶帳戶，引導顧客進行e化作業，每月降低2~300筆臨櫃交易筆數。透過現金管理工具，提升顧客交易效率，降低本行臨櫃作業成本，達到客我雙贏。
2017/10/16	新竹企金中小組：追○公司為半導體測試程式撰寫、測試電路板設計專業製造廠商，前次透過關係戶香港分行開戶事宜偕同CM約訪王董，在會中談及近期新臺幣升值話題，因公司10月份發放股利將有新臺幣需求，惟帳上現金以美金為主，若直接結售美金將會產生匯損，當下即建議王董可透過SWAP操作調度資金並深獲其認可，近期匯入美金100萬元成交SWAP一筆，本行獲利約新臺幣43萬元，並預計10月下旬將再承做一筆。落實KYC依顧客實質需求提供產品，在滿足顧客需求同時亦能挹注本行非利收，創造雙贏。
2017/10/16	適時發現風險徵兆，保障本行珍貴債權。全○公司從事鐵板及不銹鋼板之剪裁、加工買賣業務。因近年營建業景氣不振，使得整體營運環境不佳，訂單下滑，造成週轉困難，年初鋼鐵價格上漲，供貨廠商付款票期縮短，致使公司財務負擔加重，繳款出現延滯，RMTeam立即通報並列B類管理。在拜訪時了解借戶仍具還款誠意，RMTeam除提供還款分析，並要求延滯款先行清償外，另建議將配偶名下不動產出售，清償借款以改善財務結構。期間RMTeam定期追蹤，並給予顧客建議與協助，最終本案於10月6日順利全數收回。
2017/10/16	提供專業服務，鞏固經營基礎。鋐○從事各式建築五金扣件之專業製造及外銷，並有自有品牌P○TTA，因計劃2018年IPO故規劃大陸廠股權買回成為集團子公司。公司於去年開始往來授信，在營運持續成長下RMTeam積極追蹤公司動態，遂得以掌握此次股權移轉融資機會，在同業同時積極爭取下，感謝總行的支持及超高效率的專業，在授信風險能有效掌握下順利核准融資美金840萬元，本案除手續費貢獻約128萬元，分行亦增加外存美金840萬元，董事長對本行專業及效率深表肯定，亦允諾承做年繳美金20萬元儲蓄險及後續併購融資的機會。差異化產品的爭取及有效率的合作，讓本行成為顧客的首選，為本行創造更廣的收益。
2017/10/23	桃園企金中小組：冠○公司從事變壓器、電路板製造銷售，銷貨對象多為國內外知名大廠。過往以公股行庫為主力銀行往來，今年RMTeam與分行理專分進合擊，成功爭取顧客於同業之廠房貸款新臺幣1.2億元，以及前後收基金約美金10萬元理財往來，並持續深耕各項派生業務。本次偕同IC及分行理專陪訪董事長與財務副總，英雄團隊展現專業及誰與爭鋒之企圖心，董事長與財務副總對玉山的用心及差異化服務深表認同，最終再次成交後收型基金美金50萬元(手收112萬元)，為創造非利收再下一城；爭取VIP優質廠辦、優質客群，深耕各項派生業務，搶占顧客心占率。
2017/10/23	解決顧客痛點同時提升經營效益。寬○公司主要產品為遠紅外線治療儀器，用於人體生理機能改善以及提高血液循環，目前借戶產品已取得國內大小醫療院所認證使用，品質優良。近期與顧客洽談中得知公司目前美金定存部位約美金130萬元，負責人於香港分行美金定存約60萬元及國內分行美金定存約30萬元，遂與顧客洽談存單質借。顧客相當認同本行外匯走勢分析，且惜售美金，目前已提供資料與本行作評估，採外幣質押借新臺幣的方式避險可為本行貢獻外匯部位與利息收入，且為十足擔保大幅度降低本行授信風險，提高本行收入外亦替顧客解決惜售美金之困擾，達成雙贏！
2017/10/23	展現專業服務，共同經營客我關係。占○集團從事高階鏡片製造外銷，於本行外存約900萬美金，本次因擴廠需求資金大，同業競相爭取。感謝法金處長官協同拜訪公司董事長，建立更深厚的客我關係，最終在激烈競爭下脫穎而出，成功爭取土建融資及設備共11.9億元，本週先行代償土融3.3億元，同時收取建融額度作業費53萬元，顧客另行再匯入外幣活存90萬美金，亦允諾美金600萬元增資款將陸續匯入本行往來，另集團廈門廠亦成功轉介深圳分行進行開戶。透過平日積極維繫及顧客信賴度的提升，掌握公司擴建廠房時機，運用優勢順利爭取，未來積極深耕金流往來外，讓玉山成為該公司跨境服務的第一首選。
2017/10/30	新莊企金中小組：磐○科技公司主要從事網路纜線製造生產，與本行往來時間長久，為本行優質顧客，目前銀行往來包含員工薪轉、外匯D/P、TMU與外存等業務均於本行承作，今年以來因美金貶值匯率不佳，公司於本行承作多筆SWAP產品，TMU手續費收入達新臺幣176萬元；而本次透過客戶經營維繫與專業服務，在本組積極爭取下，順利承作公司位於湖口鄉之廠辦貸款，規劃共3.3億元廠房貸款額度，並代償同業彰○銀現欠，未來將進一步提升本行收益(截至9月止，本戶EP為304萬元)及SME餘額，綿密客我關係，成為公司主力往來銀行。
2017/10/30	攻擊可以得分、防守決定輸贏。鼎○公司主要從事不銹鋼材加工買賣業務，受同業競爭及公司經營策略未即時調整等因素，2010年起營收自7,000多萬元逐年下滑，2017年1~6月營收僅剩727萬元。2014年RMTeam將本戶列為CreditReview對象，當時於本行額度4,500萬元，徵提空地做為加強債權(評估淨值7,530萬元)，2015~2017年額度續約時，RMTeam與總行審核達成共識，僅就顧客現欠核予額度，2017年8月額度續約時，就當時現欠1,900萬元續約，且加強收回力道，要求顧客每季償還本金50萬元。由於顧客感受到本行還款壓力，將該空地另尋覓銀行承做，最後該擔保品移至彰○銀承做，10/26全數代償本行現欠。
2017/10/30	順應避險需求，創造非利收成長。臺灣○股份有限公司授信戶主要從事膠台製造加工，產品近100%外銷出口，自2016年底美金匯率貶值之際，因應授信戶對國外顧客之匯率報價近年均保持32元價位下，透過財金處匯率預測及十年匯率平均值建議透過SWAP操作，待美金匯率回升後再行結售，減少匯損並增加報價彈性，截至目前集團於本行SWAP部位逾美金1仟萬元，近二週再順利爭取SWAP新單與續約合計承做美金229.8萬元，本行獲利約新臺幣148萬元。掌握顧客外幣報價匯率，提供適合財金商品增加公司財務操作彈性，持續拓展本行非利息收入，創造客我最大價值。
2017/11/6	台中企金中小組：惠○公司公司主要從事LED檢測設備製造業務，目前本行為其主力行庫，活存加計定存實績達3億元，累計今年度匯入金流約20億元，集團EP約157萬元。本行在數年前曾推薦並邀請公司參選小巨人獎，惟當時公司未能獲獎，爾後對於相關選拔參加意願不高，因近幾年營收持續成長且及員工數持續增加，其規模即將超越中小企業，RMTeam持續輔導並推薦公司參選國家磐石獎，深獲顧客肯定，持續提供諮詢顧問式服務，經過審查終脫穎而出榮獲第26屆國家磐石獎之殊榮。深耕優質顧客應隨時掌握顧客動態，將可爭取更多產業隱形冠軍與玉山往來。
2017/11/6	鎖定優質顧客，實踐永續經營。團○有限公司主要從事高檔女性流行服飾及配件買賣，名下不動產市值逾新臺幣億元，目前提供予關係戶知名連鎖美式餐廳金○三麥餐飲公司作為集團全球營運總部，預計2018年IPO，為本行優質廠辦目標客群。本行今年陸續爭取集團BridgeLoan及股票簽證、設備進口業務，逐漸將金流、存款、外匯業務移往本行，負責人允諾邀請玉證評估IPO協辦業務，本次並同意本行評估轉貸集團營運總部之廠辦貸款。以速度、專業度及服務熱忱打動顧客，與分行分進合擊，攻佔知名企業心占率，為本行及顧客創造首選對首選價值。
2017/11/6	顧問式服務，深化客我關係。生○科技股份有限公司於2016/12與本行初次往來，主要從事動物使用益生菌之研發製造，市場遍及台灣與中國，具有一定市場地位，有鑑於此，在本行的推薦下，顧客一舉榮獲2017年度國家磐石獎，RMTeam本次透由中秋送禮之際除與顧客一同分享喜悅外，亦與顧客討論中國稅務法規，以專業服務成功爭取顧客於同業之外保內貸業務及中國境內存款，預計匯入人民幣2,000萬元。感謝法金處提供磐石獎相關資訊，本次亦藉由跨境服務平台，且兩岸RM提供顧客客製化諮詢，順利爭取業務，成功打造玉山為跨境顧客首選銀行。
2017/11/13	桃園企金中小組：本週參與顧客美商美○發公司新廠動土典禮，公司從事高精密氣閥產品製造加工，為桃園地區少數隱形冠軍企業之一，回想與集團往來9年，最初由中壢分行經理及同仁服務，近3年開始由RMTeam接續授信業務，由於訂單增加，既有承租廠房已不敷使用，因此集團有購地興建廠房需求。RMTeam得知此訊息後，當下爭取不動產價金信託及廠房土建融業務，而集團為符合其內部規定，須找三家銀行一同申請比價，且公司要求需在10月底完成核准，此次申請期間總花費12個工作天即完成案件核准土建融額度4.4億元，感謝法金處長官、審核、徵信科等鼎力協助，最終玉山以最快速度順利脫穎而出，獲得公司青睞。典禮中台灣經理向美藉總經理介紹玉山銀行為台灣最好的銀行，而美藉總經理特別感謝本行努力及支持，相信公司在興建新廠後與本行的往來關係一定會更綿密，玉山銀行將持續陪同公司成長。
2017/11/13	爭取隱形冠軍往來，發展永續經營策略。狀○果公司主要從事紙袋製造買賣，產品有速食紙袋(黃油紙袋)、商業用袋、農業生產用袋，下游如麥當勞、統一集團旗下事業、堪稱紙袋供應商之隱形冠軍，其產品多具備HACCP、VRC(UK)及ISO22000等多項認證；公司除了三重辦公室外(約100坪)、台中大甲幼獅工業區廠房(占地約4,000坪)，產現已全面自動化，廠房約150人負責後端作業，也自行研發生產機器。另於大陸東莞設立工廠，此次透過大師演講主題隱形冠軍邀請董事長參與，期能引起共鳴，增加後續往來商機。
2017/11/13	解決顧客問題，加深往來業務。新○科技股份有限公司從事UPS(不斷電設備)、電腦機房及資訊網路配置等工程、修繕及維修服務，主要接單對象為台○電、I○M及群○等大廠。公司收款以美金為主，為避免匯兌損失，RMTeam與TMO同仁多次建議公司承做美金SWAP，本次成功爭取承做美金130萬元一年期交易，手收獲利美金2.7萬元，且適逢公司新購土地簽約，林董當下即請RMTeam規劃5,000萬元購地融資，未來可挹注本行廠辦實績，更將在優質顧客心中創造不可替代的價值。
2017/11/20	南台中企金中小組：東○公司主要從事橡膠成形機械研發製造，於橡膠業界擁有一定市佔率及品牌知名度，曾獲得國家磐石獎肯定，往來逐漸加溫，2016年集團EP貢獻435萬元，為本行優質顧客，近期得知大股東有意成立投資公司並有閒置資金美金200萬元，RMTeam立即偕同理財同仁積極爭取，對於本行提供之理財產品規劃十分認同，終成交後收型基金美金100萬元、IPO預約美金35萬元，預計可帶來約手收新臺幣100萬元。透過與跨產品線分進合擊，發揮團隊最大力量，適時把握住商機，才能提升非曝險收益，創造客我雙贏局面。
2017/11/20	提升成本效益，創造本行獲利。至○公司主要從事水果進口貿易銷售業務，與本行授信往來逾8年，合計借保關係戶於本行存款實績1,200萬元、理財部位356萬元，匯入本行金流占比45%，此次因應公司營收成長增貸授信額度，收取額度作業費3.4萬元，並建議公司使用全球智匯網以簡化大額結購外匯作業。財務鄭經理對於額度作業費和網銀年費收取頗有微詞，本行以資金成本計提和使用者付費觀念進行溝通協調，最終取得公司認同。在金融競爭的紅海下，RMTeam應針對其他派生業務進行努力爭取，在利息收入之外開拓另一獲利成長曲線，再創玉山法金年度佳績。
2017/11/20	尋找隱形冠軍顧客，延伸派生業務戰線。雄○公司所屬集團係鐵釘外銷美國最大廠，屬隱形冠軍，今年1~10月淨毛利收入達5,343萬元，近期有意投入排捲釘市場，營收將大幅成長，RMTeam遂申請總行拜會，藉此加深與顧客互動。感謝總行長官蒞臨拜訪，與負責人洽談，也驗證了大師赫曼．西蒙的論點，專注本業、低調務實的經營及全球化之策略方能成為該行業中的翹楚；談及二代接班，柯總對於本行與遠見合作，就二代接班探討感受很深，認同永續經營的企業會面臨二代接班問題。透過總行長官拜訪，拉近顧客距離，善用總行資源定能提升顧客往來及經營價值。
2017/11/27	城東企金中小組：喜○娛樂股份有限公司主要承接演藝、節目企劃及藝人經紀業務，過去RMTeam以港存台貸專案，與分行共同爭取近2億元外幣存款和SME6,800萬元，近得知股東有海外所得入帳，帳面現金部位較高，遂與分行經理拜訪財務主管，透過稅務規劃和資產配置議題，成功爭取大股東3張2P期繳保單，金額合計2,750萬元，創造160萬元手收，再次驗證企金+理財的成功方程式，玉山團隊力量大。
2017/11/27	輔導企業獲獎，強化經營深度。碩○公司主要從事電動直流馬達製造，於本行台外幣存款實績近九位數，今年前十月淨毛利貢獻約265萬元，EP約236萬元。公司從小發展到具規模的企業，本行以專業團隊，企業成功的靠山，建立起堅實的夥伴關係，近年隨公司營運成長，外銷比重提升至6成，經營頗獲肯定，包括國家品牌玉山獎、10大企業金炬獎等。今年中心同時推薦公司參加國家磐石獎與小巨人獎評選，並榮獲小巨人獎殊榮，顧客深表感激外，並表示將推薦評選過程視為企業診斷，故雖與國家磐石獎失之交臂，惟已針對弱項進行改善，仍請本行協助推薦明年度國家磐石獎評選，讓公司品牌價值透過本行加持而更加彰顯。
2017/11/27	了解顧客需求，擴大經營基礎。般○科技股份有限公司主要為螺槳專業製造商，出口佔營收約8成，以收美金為主，惟2017年以前僅與本行有存放款往來，經洽談過程知悉公司惜售美金，RMTeam第一時間提供SWAP業務做參考，截至11/24已陸續承做9筆SWAP，累積部位達美金1,840萬元，手收貢獻約為新臺幣591萬元，在RMTeam偕同理財及BMO同仁共同維繫下，理財目前合計已下單共美金90萬元、手收約新臺幣35萬元，近期亦匯入新臺幣6,000萬元，餘額已達折合新臺幣8,966萬元。把握黃金時刻，整合團隊力量，鎖定外銷客群，創造客我雙贏。
2017/12/4	台中企金中小組：久○趙董從事各類鋸子生產，規模為台灣之首，曾獲得第15屆國家磐石獎，並擔任磐石獎得獎廠商聯誼會會長，目前為中華民國正字標記協會理事長。公司及個人於本行有企消金及理財等派生業務往來，本次亦參加本行舉辦的隱形冠軍講座，對本行致力於提升產業服務水準及關懷台灣這片土地的用心深表贊同。於今年擔任第26屆國家磐石獎評審，其表示今年共有12家廠商獲獎，其中有4家係由玉山銀行推薦。評審們開會時，對本行深耕中小企業，與企業一同熱愛台灣、共同成長的決心與毅力頗為感佩，認同本行矢志成為中小企業首選品牌的決心，對第一線從事SME業務推展的我們鼓舞甚大！相信在大家共同努力下，我們一定很快可以成為台灣中小企業的首選品牌，進而成為第一家卓越的銀行。
2017/12/4	發現顧客需求，爭取外幣金流。翌○公司主要從事電源供應器之研發設計與製造銷售業務，產品線齊全，外銷至日、韓、歐、美、澳洲、南非等地區，已累積相當財資歷，為優質外匯客群。公司與本行往來約1年半，RMTeam勤於拜訪，掌握顧客需求，近期幫顧客爭取外匯優惠條件，並偕同CM團隊介紹玉山全球智匯網，顧客對本行服務及企網銀調度便利性相當滿意，OBU關係戶陸續匯入350萬美元，並承做100萬美元海外債。優質顧客之經營須仰賴積極拜訪及深度KYC，以熱忱的態度、專業的服務感動顧客，使客我關係更加綿密。
2017/12/4	掌握顧客資金需求，發揮海外資源效益。CHO○INTERNATIONALLTD.公司從事壓克力板產銷，生產基地在越南，透過OBU公司進行財務操作及代購料，本行為公司主力資金調度行並掌握7成銷貨金流；此次得知公司越南廠有擴建增產的計畫，後續有購料週轉需求，當下即向公司表達爭取的意願，在與法金處長官討論後決定以移送海外信保方式承做，最後經總行核准購料額度美金150萬元；雖尚有其他同業以較優條件爭取，但負責人感念本行自公司成立後即有支持配合，同意對保動用，終在本週完成相關程序；公司表示未來會優先動用本行額度，同仁亦將持續追蹤，以期增加未來中心貿融成績，並提升本行在進出口的市佔率。
